OBJECTID,Join_Count,TARGET_FID,url,building,PerSqFeet,lat,lon,NAME_ENG,NAME_CHT,FLAT_NO,DGFA,NDGFA,TOTAL,BD_STOREY,Year,Income2016,WalkDis,Lift,SDU_cat,Potential,Management,MajorEstat,Easting,Northing,dc_chi,dc_eng,SDU_IND,Shape_Leng
1029,2,1035,https://hk.centanet.com/findproperty/centadata-details/%E6%9D%B1%E7%A5%A5%E5%A4%A7%E5%BB%88_2-SSEEPPDXPE,東祥大廈,15356,22.28622,114.14349,TUNG CHEUNG BUILDING,東祥大廈,0,3791.1,597.6,4388.7,28,45,31250,0.05,1,0,0,1,0,832827,816369,中西區,Central and Western,*,54.77200673
1030,1,1036,https://hk.centanet.com/findproperty/centadata-details/%E5%95%9F%E5%B2%B8_2-EKSPWWPYWA,啟岸,15404,22.31201,114.18806,The Vantage - Podium,啟岸 - 平台,551,16045.2,3209.3,19254.5,3,3,25250,0.5,1,0,0,0,0,0,0,九龍城區,Kowloon City, ,297.3295572
1031,1,1037,https://hk.centanet.com/findproperty/centadata-details/%E6%96%87%E9%9B%85%E9%96%A3_2-EAPWGPEXPB,文雅閣,15414,22.31659,114.17523,MANNER COURT,文雅閣,36,1572.4,0,1572.4,13,35,65000,0.7,1,0,0,1,0,836100,819731,九龍城區,Kowloon City,*,63.48125221
1032,2,1038,https://hk.centanet.com/findproperty/centadata-details/%E5%AF%B6%E5%BE%A1_2-EKSPWWPEWA,寶御,15421,22.3116,114.18682, ,寶御,124,5087.6,1017.3,6104.9,26,10,20000,0.4,1,0,0,0,0,837291,819179,九龍城區,Kowloon City,*,84.70743384
1033,1,1039,https://hk.centanet.com/findproperty/centadata-details/%E5%85%89%E5%89%8D%E5%A4%A7%E5%BB%88_2-SSDYGPSOPE,光前大廈,15439,22.28714,114.1365,KONG CHIAN TOWER - PODIUM,光前大廈 - 平台,182,6232.5,1328.7,7561.2,1,39,27000,0.2,1,0,0,1,0,832104,816489,中西區,Central and Western,*,126.1940055
1034,1,1040,https://hk.centanet.com/findproperty/centadata-details/%E7%A5%A5%E6%99%AF%E6%A8%93_2-MTIXIHHRHM,祥景樓,15467,22.49278,114.14233,CHEUNG KING HOUSE,祥景樓,169,19955,182,20137,26,41,18500,0.7,1,0,0,0,1,832707,839247,北區,North,*,174.494002
1035,2,1041,https://hk.centanet.com/findproperty/centadata-details/%E7%B6%AD%E5%BE%B7%E5%A4%A7%E5%BB%88_2-TZMSIHZAHX,維德大廈,15475,22.28232,114.18603,VICTORIA PARK MANSION,維德大廈,0,35018.7,10898.1,45916.8,16,61,50230,0.4,1,0,0,1,0,837217,815940,灣仔區,Wan Chai,*,132.3122578
1036,2,1042,https://hk.centanet.com/findproperty/centadata-details/%E9%9D%92%E9%9B%B2%E9%96%A3_2-EAPPWWPEWS,青雲閣,15496,22.32645,114.18075,VISION COURT,青雲閣,49,3276.8,0,3276.8,22,23,54160,1.5,1,0,0,1,0,836666,820827,九龍城區,Kowloon City,*,84.50794427
1037,1,1043,https://hk.centanet.com/findproperty/centadata-details/%E8%A7%80%E6%B5%B7%E9%96%A3_2-SSESGPYJPE,觀海閣,15508,22.28571,114.13916,PANVIEW COURT,觀海閣,46,1344.1,110,1454.1,25,28,20000,0.2,1,0,0,0,0,832382,816317,中西區,Central and Western,*,40.95875044
1038,2,1044,https://hk.centanet.com/findproperty/centadata-details/%E7%A2%A7%E6%B5%B7%E8%97%8D%E5%A4%A9_2-EGPPWPPSPK,碧海藍天,15516,22.33296,114.14734,AQUA MARINE 'D' SUBSTATION,碧海藍天‵Ｄ‵變電站,1616,96849.9,22762.6,119612.5,6,21,60000,0.7,0,0,0,0,1,0,0,深水埗區,Sham Shui Po, ,31.23418517
1039,2,1045,https://hk.centanet.com/findproperty/centadata-details/%E6%AC%A3%E5%BB%B7%E8%BB%92_2-DBPPWPPEPG,欣廷軒,15540,22.38204,114.20343,PRIMA VILLA - PODIUM,欣廷軒 - 平台,1024,47524.2,1061.6,48585.8,4,23,36000,0.1,1,0,0,0,0,839003,826981,沙田區,Sha Tin,*,487.4074161
1040,1,1046,https://hk.centanet.com/findproperty/centadata-details/%E5%98%89%E5%AF%8C%E5%A4%A7%E5%BB%88_2-SBDPPPAXPA,嘉富大廈,15561,22.28369,114.12758,KA FU BUILDING BLOCK A,嘉富大廈A座,0,4500,442,4942,25,42,45490,0.3,1,0,0,1,0,831187,816095,中西區,Central and Western,*,46.09065657
1041,1,1047,https://hk.centanet.com/findproperty/centadata-details/%E9%87%91%E7%BF%A0%E8%8B%91_2-EDBGBPEYPE,金翠苑,15584,22.34288,114.18216,JADE COURT BLOCK B,金翠苑Ｂ座,72,4449,0,4449,6,47,94500,1.5,1,0,0,0,0,836813,822645,九龍城區,Kowloon City,*,68.55693685
1042,1,1048,https://hk.centanet.com/findproperty/centadata-details/%E6%98%87%E6%82%85%E5%B1%85_2-EGPPWPPJPK,昇悅居,15587,22.33464,114.14883,LIBERTE - PODIUM,昇悅居 - 平台,2434,141840,17565.4,159405.4,5,21,57930,0.5,1,0,0,0,1,833339,821787,深水埗區,Sham Shui Po,*,516.7575829
1043,1,1049,https://hk.centanet.com/findproperty/centadata-details/Savannah_2-YASPWPPXPY,Savannah,15647,22.30588,114.26469,SAVANNAH HOUSE 1,沒有名稱,804,45962.9,6957.7,52920.6,2,7,20000,0.7,0,0,0,0,0,845318,818550,西貢區,Sai Kung,*,42.64
1044,2,1050,https://hk.centanet.com/findproperty/centadata-details/One%20Homantin_2-EAPPWWPAWD,One Homantin,15730,22.31651,114.18103,ONE HOMANTIN - Tower 1,傲踞 - 第一座,561,36021.8,0,36021.8,17,7,19000,0.6,0,0,0,0,0,836696,819713,九龍城區,Kowloon City,*,143.311452
1045,2,1052,https://hk.centanet.com/findproperty/centadata-details/%E6%B5%B7%E5%B3%AF%E5%9C%92_2-TNSIIHMYHT,海峯園,15788,22.28788,114.19165,NAM FUNG COURT,南峰閣,924,72574.5,5098,77672.5,42,36,50500,0.2,1,0,0,0,0,837794,816558,東區,Eastern,*,206.3444605
1046,1,1053,https://hk.centanet.com/findproperty/centadata-details/%E7%B6%AD%E6%99%AF%E8%8A%B1%E5%9C%92_2-OVOQURQSRO,維景花園,15825,22.28379,114.19135,VIKING GARDEN BLOCK B,維景花園B座,400,24336,0,24336,27,48,35350,0.05,1,0,0,1,0,837749,816103,東區,Eastern,*,95.54002147
1047,2,1054,https://hk.centanet.com/findproperty/centadata-details/The%20Parkside_2-YAPPWPPYPY,The Parkside,15827,22.30528,114.26051,THE PARKSIDE - PODIUM, ,591,41255,4122.9,45377.9,3,9,75000,0.3,1,0,0,0,0,844898,818502,西貢區,Sai Kung,*,442.184199
1048,1,1055,https://hk.centanet.com/findproperty/centadata-details/%E6%BE%90%E7%81%83_2-DBEPWPPVPA,澐灃,15830,22.41359,114.20303,La Vetta,澐灃,158,29599.5,0,29599.5,3,0,35060,2.5,0,0,0,0,0,838962,830475,沙田區,Sha Tin,*,43.03585327
1049,1,1056,https://hk.centanet.com/findproperty/centadata-details/%E5%8D%97%E5%8C%97%E8%A1%8C%E5%A4%A7%E5%BB%88_2-SSPYGPPYPA,南北行大廈,15873,22.28666,114.14856,NAM PAK HONG BUILDING,南北行大廈,0,3613.4,2965.8,6579.2,22,54,25000,0.4,1,0,0,0,0,833335,816406,中西區,Central and Western,*,114.7595581
1050,2,1057,https://hk.centanet.com/findproperty/centadata-details/%E5%98%89%E5%A8%81%E5%A4%A7%E5%BB%88_2-OVFDFRUJRQ,嘉威大廈,15886,22.30034,114.17481,GRANVILLE HOUSE,嘉威大廈,0,0,2125.6,2125.6,17,48,15630,0.4,1,0,0,1,0,0,0,油尖旺區,Yau Tsim Mong, ,45.48104573
1051,2,1058,https://hk.centanet.com/findproperty/centadata-details/%E6%96%87%E5%88%A9%E5%A4%A7%E5%BB%88_2-UOSVFROXRO,文利大廈,15896,22.2989,114.16884,MANLEY HOUSE,文利大廈,90,3567.1,1337.6,4904.7,17,47,29820,0.3,1,0,0,0,0,835440,817773,油尖旺區,Yau Tsim Mong,*,111.2221463
1052,2,1059,https://hk.centanet.com/findproperty/centadata-details/%E9%9B%85%E8%B3%A2%E8%BB%92_2-SSPPWWPEWE,雅賢軒,15901,22.28637,114.14238,ELITE COURT,雅賢軒,46,2815.9,139.3,2955.2,26,23,31250,0.05,1,0,0,0,0,832713,816390,中西區,Central and Western,*,61.75840561
1053,1,1060,https://hk.centanet.com/findproperty/centadata-details/%E6%B5%B7%E9%80%B8%E8%B1%AA%E5%9C%92_3-EKPPWPPEPK,海逸豪園,15988,22.30804,114.19287,LAGUNA VERDE CLUB HOUSE,海逸豪園住客專用會所,0,0,1743.9,1743.9,3,0,60000,0.6,1,0,0,0,1,0,0,九龍城區,Kowloon City, ,200.9185711
1054,1,1061,https://hk.centanet.com/findproperty/centadata-details/Capri_2-YAPPWPPSPY,Capri,15990,22.30168,114.25733,CAPRI HOUSE 1,沒有名稱,428,31955.7,7984.5,39940.2,2,7,75000,0.7,0,0,0,0,0,844559,818085,西貢區,Sai Kung,*,49.51433223
1055,2,1062,https://hk.centanet.com/findproperty/centadata-details/%E6%A8%82%E4%BF%A1%E8%87%BA_2-TZSNTHIAHM,樂信臺,16010,22.27904,114.15314,ROBINSON HEIGHTS BLOCK 1,樂信臺第1座,310,43812.6,1603.8,45416.4,32,35,85000,1,1,0,0,0,0,833819,815577,中西區,Central and Western,*,158.6510814
1056,1,1063,https://hk.centanet.com/findproperty/centadata-details/%E5%BD%A2%E8%96%88_2-SGSPWWPAWS,形薈,16074,22.27718,114.22884,LIME GALA - PODIUM,形薈 - 平台,650,29387.6,5136.4,34524,3,6,21290,0.2,1,0,0,0,0,841596,815360,東區,Eastern,*,230.5555562
1057,2,1064,https://hk.centanet.com/findproperty/centadata-details/%E5%BA%B7%E8%95%99%E8%8A%B1%E5%9C%92_2-OVRSURCJRD,康蕙花園,16076,22.28338,114.21275,BLOCK A KORNVILLE,康蕙花園A座,504,31289.2,0,31289.2,48,29,24000,0.3,1,0,0,1,0,839962,816048,東區,Eastern,*,154.189887
1058,1,1065,https://hk.centanet.com/findproperty/centadata-details/%E9%9B%85%E5%9C%92_2-SKSGGPDXPK,雅園,16076,22.37903,114.18286,MANTEX VILLA BLOCK 1,雅苑第１座,11,1957.2,0,1957.2,2,35,38250,0.8,0,0,0,0,0,836884,826646,沙田區,Sha Tin,*,31.30961326
1059,2,1066,https://hk.centanet.com/findproperty/centadata-details/%E8%A3%95%E6%96%B0%E5%A4%A7%E5%BB%88_2-SSPGPPYYPE,裕新大廈,16102,22.28601,114.1415,YUE SUN MANSION BLOCK 1,裕新大廈第一座,199,9115.8,3491.3,12607.1,25,39,29500,0.05,1,0,0,0,0,832624,816352,中西區,Central and Western,*,85.15571808
1060,2,1067,https://hk.centanet.com/findproperty/centadata-details/%E5%90%9B%E9%80%B8%E5%B1%B1_2-EAPPWWPJWG,君逸山,16102,22.31381,114.17927,CARMEL-ON-THE-HILL,君逸山,188,10654,2117.8,12771.8,31,21,19870,0.7,1,0,0,0,0,836515,819424,九龍城區,Kowloon City,*,170.1300405
1061,2,1068,https://hk.centanet.com/findproperty/centadata-details/%E6%B7%B1%E7%81%A3%E8%BB%92_2-SDPPWPPJPK,深灣軒,16104,22.24392,114.15886,SHAM WAN TOWERS - TOWER 2,深灣軒第二座,1040,60197.4,1498.6,61696,50,21,51250,0.4,1,0,0,0,0,834405,811679,南區,Southern,*,210.3334019
1062,1,1069,https://hk.centanet.com/findproperty/centadata-details/%E9%87%91%E5%BA%AD%E5%B1%85_2-SKWBGPPXPE,金庭居,16118,22.28141,114.15164,GOLDEN PAVILION,金庭居,77,3336.7,20.1,3356.8,28,31,53000,0.7,1,0,0,1,0,833672,815843,中西區,Central and Western,*,58.73210736
1063,1,1070,https://hk.centanet.com/findproperty/centadata-details/%E5%BA%B7%E7%A6%8F%E8%87%BA%208%20%E8%99%9F_2-OVUOQRRXRO,康福臺 8 號,16124,22.28661,114.1944,COMFORT TERRACE,康福臺,21,1876.5,0,1876.5,7,37,59160,0.3,1,0,0,1,0,838073,816409,東區,Eastern,*,121.5372737
1064,1,1071,https://hk.centanet.com/findproperty/centadata-details/%E5%8F%88%E4%B8%80%E5%B1%85_2-UDSQURJHRF,又一居,16128,22.33299,114.17444,PARC OASIS TOWER 7,又一居第７座,0,62732.6,0,62732.6,12,32,69160,0.5,1,0,0,0,1,836015,821548,深水埗區,Sham Shui Po,*,155.4600716
1065,2,1072,https://hk.centanet.com/findproperty/centadata-details/%E6%9B%BC%E7%BF%B9_2-EKSPWWPRWA,曼翹,16129,22.33487,114.1423,NO SPECIFIC NAME,沒有名稱,1115,98932.9,4951.2,103884.1,8,18,60000,0.4,0,0,0,0,1,0,0,深水埗區,Sham Shui Po, ,115.7878114
1066,4,1073,https://hk.centanet.com/findproperty/centadata-details/%E7%92%B0%E6%B5%B7%EF%BC%8E%E6%9D%B1%E5%B2%B8_2-EKPPWWPHWK,環海．東岸,16147,22.31296,114.18909,UPPER EAST,環海。東岸,1008,30210,3925.3,34135.3,31,6,17000,0.5,0,0,0,0,0,837538,819325,九龍城區,Kowloon City,*,253.3535479
1067,1,1074,https://hk.centanet.com/findproperty/centadata-details/%E5%BE%A1%E9%87%91%EF%BC%8E%E5%9C%8B%E5%B3%B0_2-EBPPWWPEWE,御金．國峰,16164,22.30967,114.1658,THE CORONATION - PODIUM,御金國峯 - 平台,740,52414.5,8060,60474.5,4,12,46750,0.6,1,0,0,0,0,835097,818980,油尖旺區,Yau Tsim Mong,*,527.6848157
1068,1,1075,https://hk.centanet.com/findproperty/centadata-details/%E5%A4%A9%E6%99%89_3-YAPPWPPAPY,天晉,16233,22.30619,114.26076,THE WINGS 2 - PODIUM,天晉二期 - 平台,784,61499.2,6122,67621.2,4,10,75000,0.3,1,0,0,0,1,844899,818546,西貢區,Sai Kung,*,421.7429805
1069,2,1076,https://hk.centanet.com/findproperty/centadata-details/%E8%8F%AF%E7%BF%A0%E8%87%BA_2-TZIMTHZXHZ,華翠臺,16234,22.27553,114.18546,JADE TERRACE,華翠臺,104,6412,0,6412,32,35,100000,0.6,1,0,0,1,0,837147,815187,灣仔區,Wan Chai,*,83.28345651
1070,2,1077,https://hk.centanet.com/findproperty/centadata-details/%E9%87%87%E6%80%A1%E9%96%A3_2-SKPPWWPEWG,采怡閣,16262,22.27917,114.18519,THE GRANDEUR,采怡閣,88,4405.6,1295.2,5700.8,27,22,34500,0.05,1,0,1,0,0,837122,815591,灣仔區,Wan Chai,*,87.63427145
1071,2,1078,https://hk.centanet.com/findproperty/centadata-details/%E5%A0%85%E5%9F%8E%E4%B8%AD%E5%BF%83_2-SSPAGPDXPS,堅城中心,16268,22.28419,114.13048,KENNEDY TOWN CENTRE,堅城中心,272,16927.2,11593.2,28520.4,37,30,31990,0.3,1,0,0,0,0,831502,816153,中西區,Central and Western,*,126.4273435
1072,2,1079,https://hk.centanet.com/findproperty/centadata-details/%E6%9D%8E%E7%AF%80%E8%8A%B1%E5%9C%92_2-SASEWPAEPS,李節花園,16373,22.277,114.16961,LI CHIT GARDEN,李節花園,180,9511.5,269.4,9780.9,34,30,18600,0.3,1,0,0,0,0,835519,815348,灣仔區,Wan Chai,*,110.7948881
1073,2,1080,https://hk.centanet.com/findproperty/centadata-details/%E6%B5%B7%E8%8C%B5%E8%8E%8A%E5%9C%92_2-YAPPWWPYWW,海茵莊園,16393,22.28158,114.19236,CHUANG'S ON THE PARK,莊苑,120,6546,0,6546,33,32,60000,0.05,0,0,0,1,0,837864,815859,東區,Eastern,*,100.0563843
1074,2,1081,https://hk.centanet.com/findproperty/centadata-details/%E6%99%AE%E9%A0%93%E8%87%BA_2-SSPPWWPEWA,普頓臺,16440,22.28751,114.14602,PRINCETON TOWER,普頓臺,0,8468.5,590.1,9058.6,41,21,25000,0.2,1,0,0,0,0,833086,816514,中西區,Central and Western,*,83.31365709
1075,4,1082,https://hk.centanet.com/findproperty/centadata-details/%E5%87%B1%E6%BB%99_3-EWPPWPPAPK,凱滙,16446,22.31404,114.22565,GRAND CENTRAL PODIUM,凱滙 平台,1999,138980,3217,142197,6,4,15300,0.5,1,0,0,0,0,841172,819474,觀塘區,Kwun Tong,*,757.9593888
1076,1,1083,https://hk.centanet.com/findproperty/centadata-details/Monterey_2-YASPWPPHPY,Monterey,16483,22.30179,114.26264,Monterey Villa 1,沒有名稱,926,65809.2,13708.5,79517.7,2,6,20000,0.8,0,0,0,0,0,845106,818097,西貢區,Sai Kung,*,42.0134524
1077,2,1084,https://hk.centanet.com/findproperty/centadata-details/%E7%8D%85%E5%AD%90%E7%9F%B3%E9%81%931%E8%99%9F_2-EYPPWWPEWB,獅子石道1號,16506,22.32786,114.18794,1 LION ROCK ROAD,獅子石道1號,57,2321.9,580.3,2902.2,22,23,22230,0.3,1,0,0,0,0,837410,820981,九龍城區,Kowloon City,*,57.29100383
1078,2,1085,https://hk.centanet.com/findproperty/centadata-details/%E5%BD%A2%E5%93%81%EF%BC%8E%E6%98%9F%E5%AF%93_2-EESPWWPXWS,形品．星寓,16515,22.32111,114.16509,LIME STARDOM,形品．星寓,377,16425,3309.9,19734.9,42,13,34000,0.5,1,0,0,1,0,835071,820221,油尖旺區,Yau Tsim Mong,*,108.1846762
1079,2,1086,https://hk.centanet.com/findproperty/centadata-details/%E9%BE%8D%E6%BF%A4%E8%8B%91_2-SKYBWPBHPY,龍濤苑,16538,22.27886,114.19284,DRAGON CENTRE TOWER 1,龍濤苑第1座,392,21328.6,5040.1,26368.7,32,36,50210,0.5,1,0,0,0,0,837914,815552,灣仔區,Wan Chai,*,127.7843704
1080,2,1087,https://hk.centanet.com/findproperty/centadata-details/%E6%9F%8F%E5%82%B2%E7%81%A3_2-AEPPWPPYPG,柏傲灣,16571,22.36583,114.11233,Pavilia Bay - Podium,柏傲灣 - 平台,1083,62730.3,11882.3,74612.6,3,6,21340,0.3,0,0,0,0,0,829623,825188,荃灣區,Tsuen Wan,*,249.4015961
1081,2,1088,https://hk.centanet.com/findproperty/centadata-details/%E9%87%91%E9%B3%B3%E9%96%A3_2-SKSWBPWJPS,金鳳閣,16573,22.28429,114.14212,GOLDEN PHOENIX COURT,金鳳閣,114,6091.2,646,6737.2,31,44,61000,0.05,1,0,0,1,0,832694,816160,中西區,Central and Western,*,79.32989806
1082,2,1089,https://hk.centanet.com/findproperty/centadata-details/%E7%9A%93%E7%95%8B_2-EAPPWWPHWD,皓畋,16610,22.31946,114.18164,Mountain Height - Tower 1,皓畋 - 第一座,234,6058.9,1381.7,7440.6,23,7,19000,0.9,0,0,0,0,1,836757,820045,九龍城區,Kowloon City,*,188.2170722
1083,1,1090,https://hk.centanet.com/findproperty/centadata-details/%E5%85%A8%EF%BC%8E%E5%9F%8E%E5%8C%AF_2-AESPWPPRPK,全．城匯,16612,22.36893,114.11147,Parc City - Podium,全城滙 - 平台,953,66139,16640.8,82779.8,4,6,21340,0.2,1,0,0,0,0,829477,825551,荃灣區,Tsuen Wan,*,465.9484814
1084,2,1091,https://hk.centanet.com/findproperty/centadata-details/%E7%8F%BE%E5%B4%87%E5%B1%B1_2-EYPPWWPAWS,現崇山,16620,22.34068,114.19728,LIONS RISE TOWER 5B,現崇山第５Ｂ座,968,71200,13609.1,84809.1,39,12,70000,0.3,0,0,0,0,0,0,0,黃大仙區,Wong Tai Sin, ,118.6582528
1085,2,1092,https://hk.centanet.com/findproperty/centadata-details/Ava%20228_2-EGPPWWPSWD,Ava 228,16645,22.28766,114.14499,AVA 128,沒有名稱,63,2003.1,535,2538.1,26,8,33000,0.05,1,0,0,0,0,832982,816530,中西區,Central and Western,*,40.05381927
1086,2,1093,https://hk.centanet.com/findproperty/centadata-details/%E6%82%85%E9%9B%85_2-EGEPWWPJWK,悅雅,16647,22.33651,114.15813,The Astro,悅雅,104,2884.3,361.3,3245.6,22,5,18030,0.2,1,0,0,1,0,834337,821940,深水埗區,Sham Shui Po,*,60.37919255
1087,1,1094,https://hk.centanet.com/findproperty/centadata-details/%E7%81%A3%E6%99%AF%E4%B8%AD%E5%BF%83%E5%A4%A7%E5%BB%88_2-SAGKPPAXPB,灣景中心大廈,16656,22.2803,114.17623,CAUSEWAY CENTRE - PODIUM,灣景中心大廈 - 平台,922,46086.3,11706.1,57792.4,5,45,27000,0.3,1,0,0,1,0,836194,815714,灣仔區,Wan Chai,*,276.7141038
1088,1,1095,https://hk.centanet.com/findproperty/centadata-details/%E9%9B%8D%E6%99%AF%E8%87%BA_2-TZMNIHIXHM,雍景臺,16696,22.28171,114.14935,ROBINSON PLACE - PODIUM,雍景臺 - 平台,651,76382.5,8099.6,84482.1,1,30,100000,1,1,0,0,0,0,833417,815898,中西區,Central and Western,*,320.0207707
1089,2,1096,https://hk.centanet.com/findproperty/centadata-details/The%20Campton_2-EGPPWWPOWD,The Campton,16699,22.3336,114.16003,The Campton, ,467,23796.8,4759.4,28556.2,31,4,18560,0.3,0,0,0,0,0,834552,821613,深水埗區,Sham Shui Po,*,245.149344
1090,2,1097,https://hk.centanet.com/findproperty/centadata-details/%E5%8D%8A%E5%B1%B1%E5%A3%B9%E8%99%9F_3-EAPPWPPJPD,半山壹號,16722,22.31938,114.18612,15 CELESTIAL HEIGHTS,半山壹號十五號,439,57330.7,0,57330.7,41,15,20000,0.2,0,0,0,0,1,0,0,九龍城區,Kowloon City, ,57.69783133
1091,1,1098,https://hk.centanet.com/findproperty/centadata-details/%E7%A6%8F%E8%8B%91_2-SKAAGPKOPS,福苑,16799,22.20454,114.02471,HOI FUK VILLA BLOCK B2,海福苑Ｂ２座,1,2800,0,2800,3,0,21500,0,0,0,0,0,0,0,0,離島區,Islands, ,22.51707623
1092,1,1099,https://hk.centanet.com/findproperty/centadata-details/%E8%93%AE%E8%8A%B1%E5%9C%92_2-SKWGWPPSPY,蓮花園,16807,22.27937,114.19272,LILY COURT,蓮花園,96,4136.3,120.7,4257,26,31,50210,0.5,1,0,0,1,0,837901,815609,灣仔區,Wan Chai,*,74.00022123
1093,2,1100,https://hk.centanet.com/findproperty/centadata-details/%E5%88%A9%E5%A5%A7%E5%9D%8A%EF%BC%8E%E6%9B%89%E5%B2%B8_2-EESPWWPAWS,利奧坊．曉岸,16811,22.3207,114.16109,Eltanin · Square Mile,利奧坊．曉岸,0,12489.3,3894.4,16383.7,26,7,18630,0.4,0,0,0,0,0,834629,820193,油尖旺區,Yau Tsim Mong,*,103.4298399
1094,2,1101,https://hk.centanet.com/findproperty/centadata-details/%E5%AD%B8%E6%9E%97%E8%BB%92_2-EYPPWWPJWB,學林軒,16820,22.32871,114.18775,CAMBRIDGE HEIGHTS,學林軒,36,1483.7,312.7,1796.4,20,22,22230,0.3,1,0,0,1,0,837388,821076,九龍城區,Kowloon City,*,44.40343767
1095,2,1102,https://hk.centanet.com/findproperty/centadata-details/%E6%A8%82%E6%BB%BF%E5%A4%A7%E5%BB%88_2-SASWGPBXPS,樂滿大廈,16863,22.27672,114.16863,LOK MOON MANSION,樂滿大廈,162,7740.7,2846.2,10586.9,30,37,38000,0.4,1,0,0,1,0,0,0,灣仔區,Wan Chai, ,122.1349053
1096,1,1103,https://hk.centanet.com/findproperty/centadata-details/%E9%87%91%E9%99%B5%E9%96%A3_2-SSPBGPWXPG,金陵閣,16890,22.2859,114.13435,KAM LING COURT - PODIUM,金陵閣 - 平台,220,8871.6,4244.1,13115.7,1,46,22000,0.05,1,0,0,1,0,831889,816321,中西區,Central and Western,*,167.1541858
1097,2,1104,https://hk.centanet.com/findproperty/centadata-details/%E5%BA%B7%E5%AF%8C%E5%A4%A7%E5%BB%88_2-SABWBPSXPS,康富大廈,16897,22.31741,114.1894,HONG FU MANSION,康富大廈,39,1677.3,291,1968.3,14,33,20000,0.1,1,0,1,1,0,837559,819824,九龍城區,Kowloon City,*,55.61455006
1098,2,1105,https://hk.centanet.com/findproperty/centadata-details/%E7%B6%AD%E6%B8%AF%E7%81%A3_2-EEPPWPPJPW,維港灣,16912,22.31999,114.15717,ISLAND HARBOURVIEW TOWER 1,維港灣第一座,1237,89970.9,0,89970.9,37,25,83000,0.8,1,0,0,0,1,834238,820108,油尖旺區,Yau Tsim Mong,*,180.6464103
1099,1,1106,https://hk.centanet.com/findproperty/centadata-details/%E8%B1%90%E5%92%8C%E5%A4%A7%E5%BB%88_2-OSDVFRVJRS,豐和大廈,16921,22.26817,114.18678,FUNG WOO BUILDING,豐和大廈,0,1921.2,305.2,2226.4,13,50,35200,1.5,1,0,0,1,0,837281,814370,灣仔區,Wan Chai,*,69.34408664
1100,2,1107,https://hk.centanet.com/findproperty/centadata-details/%E8%94%9A%E6%99%B4%E8%BB%92_2-SKPPWWPHWE,蔚晴軒,16927,22.28142,114.15108,BELLA VISTA,蔚晴軒,174,8384.9,0,8384.9,38,24,50000,0.7,1,0,0,0,0,833614,815846,中西區,Central and Western,*,119.1663172
1101,2,1108,https://hk.centanet.com/findproperty/centadata-details/%E5%90%9B%E5%8C%AF%E6%B8%AF_2-EEPPWPPYPW,君匯港,16956,22.32205,114.15919,NO SPECIFIC NAME,沒有名稱,1514,103173,1299.1,104472.1,4,18,65000,0.5,0,0,0,0,1,0,0,油尖旺區,Yau Tsim Mong, ,50.98951067
1102,2,1109,https://hk.centanet.com/findproperty/centadata-details/%E6%84%9B%E5%AF%B6%E5%A4%A7%E5%BB%88_2-OQJQFRDVRO,愛寶大廈,17009,22.27623,114.1688,ABLE BUILDING,愛寶大廈,44,2023.8,580,2603.8,26,28,38000,0.5,1,0,0,0,0,835437,815261,灣仔區,Wan Chai,*,47.99439545
1103,1,1110,https://hk.centanet.com/findproperty/centadata-details/%E5%A4%A9%E5%AF%B0_2-EYPPWPPYPG,天寰,17055,22.32835,114.20232,Star Waves Block 1,星寰匯1座,822,48287.1,0,48287.1,6,6,14000,0.3,0,0,0,0,0,838890,821036,九龍城區,Kowloon City,*,74.92835665
1104,1,1111,https://hk.centanet.com/findproperty/centadata-details/%E6%B5%B7%E6%99%AF%E5%B1%B1%E8%8E%8A_2-DCRCURDXRU,海景山莊,17145,22.43877,114.18582,SEAVIEW VILLAS HOUSE 18,海景山莊第１８座,0,3660,0,3660,4,32,55000,2.5,0,0,0,0,0,837189,833267,大埔區,Tai Po,*,47.6413331
1105,1,1112,https://hk.centanet.com/findproperty/centadata-details/%E6%B5%B7%E6%A1%83%E7%81%A3_2-EEPPWPPVPS,海桃灣,17152,22.31861,114.16139,FLORIENT RISE - PODIUM,海桃灣 - 平台,522,36490.9,6765,43255.9,5,16,24000,0.05,1,0,0,0,0,834673,819919,油尖旺區,Yau Tsim Mong,*,267.598292
1106,2,1113,https://hk.centanet.com/findproperty/centadata-details/%E5%A8%81%E5%BE%B7%E9%96%A3_2-SBPKPPWXPS,威德閣,17161,22.28839,114.19203,VICTOR COURT,威德閣,136,6706.2,726.1,7432.3,35,31,32000,0.2,1,0,0,1,0,837826,816610,東區,Eastern,*,83.719366
1107,1,1114,https://hk.centanet.com/findproperty/centadata-details/%E5%98%89%E4%BA%A8%E7%81%A3_2-SBPPWPPEPD,嘉亨灣,17206,22.28503,114.22463,GRAND PROMENADE - PODIUM,嘉亨灣 - 平台,1145,130981,2573.9,133554.9,6,19,55000,0.5,1,0,0,0,1,841135,816240,東區,Eastern,*,431.3027636
1108,2,1115,https://hk.centanet.com/findproperty/centadata-details/%E7%BF%A0%E9%BA%97%E8%BB%92_2-SSPPWWPJWK,翠麗軒,17241,22.2838,114.1487,CHERRY CREST,翠麗軒,64,5328,0,5328,38,20,31100,0.5,1,0,0,0,0,833365,816100,中西區,Central and Western,*,75.79572738
